"Fecha diagnóstico";"Territorio";"Confirmados PDIA";"Total confirmados";"Hospitalizados";"UCI";"Fallecidos"
"01/05/2020";"Cádiz";"3";"11";"0";"0";"1"
"01/05/2020";"Córdoba";"3";"14";"0";"0";"0"
"01/05/2020";"Granada";"4";"12";"1";"0";"0"
"01/05/2020";"Huelva";"0";"2";"0";"0";"0"
"01/05/2020";"Jaén";"15";"16";"4";"1";"1"
"01/05/2020";"Málaga";"2";"6";"2";"0";"0"
"01/05/2020";"Sevilla";"10";"16";"2";"0";"1"
"30/04/2020";"Andalucía";"56";"240";"17";"2";"4"
"30/04/2020";"Almería";"4";"13";"3";"1";"2"
"30/04/2020";"Cádiz";"7";"18";"2";"0";"0"
"30/04/2020";"Córdoba";"5";"25";"1";"0";"0"
"30/04/2020";"Granada";"19";"38";"3";"0";"1"
"30/04/2020";"Huelva";"2";"19";"0";"0";"0"
"30/04/2020";"Jaén";"9";"21";"4";"0";"0"
"30/04/2020";"Málaga";"6";"89";"3";"1";"1"
"30/04/2020";"Sevilla";"4";"17";"1";"0";"0"
"29/04/2020";"Andalucía";"40";"223";"21";"0";"0"
"29/04/2020";"Almería";"1";"11";"0";"0";"0"
"29/04/2020";"Cádiz";"4";"15";"2";"0";"0"
"29/04/2020";"Córdoba";"3";"18";"1";"0";"0"
"29/04/2020";"Granada";"7";"39";"6";"0";"0"
"29/04/2020";"Huelva";"0";"18";"0";"0";"0"
"29/04/2020";"Jaén";"2";"25";"2";"0";"0"
"29/04/2020";"Málaga";"15";"67";"6";"0";"0"
"29/04/2020";"Sevilla";"8";"30";"4";"0";"0"
"28/04/2020";"Andalucía";"30";"171";"16";"2";"2"
"28/04/2020";"Almería";"0";"9";"0";"0";"0"
"28/04/2020";"Cádiz";"3";"10";"4";"0";"0"
"28/04/2020";"Córdoba";"1";"21";"3";"1";"0"
"28/04/2020";"Granada";"8";"29";"2";"0";"1"
"28/04/2020";"Huelva";"1";"7";"0";"0";"0"
"28/04/2020";"Jaén";"2";"13";"0";"0";"0"
"28/04/2020";"Málaga";"5";"61";"3";"0";"0"
"28/04/2020";"Sevilla";"10";"21";"4";"1";"1"
"27/04/2020";"Andalucía";"47";"203";"26";"2";"9"
"27/04/2020";"Almería";"2";"25";"2";"0";"0"
"27/04/2020";"Cádiz";"4";"11";"1";"0";"1"
"27/04/2020";"Córdoba";"5";"20";"4";"0";"1"
"27/04/2020";"Granada";"10";"36";"5";"0";"3"
"27/04/2020";"Huelva";"4";"5";"3";"0";"1"
"27/04/2020";"Jaén";"4";"11";"2";"1";"1"
"27/04/2020";"Málaga";"4";"55";"3";"0";"1"
"27/04/2020";"Sevilla";"14";"40";"6";"1";"1"
"26/04/2020";"Andalucía";"14";"44";"11";"0";"5"
"26/04/2020";"Cádiz";"2";"2";"1";"0";"1"
"26/04/2020";"Córdoba";"1";"2";"0";"0";"0"
"26/04/2020";"Granada";"1";"18";"1";"0";"0"
"26/04/2020";"Huelva";"2";"2";"2";"0";"1"
"26/04/2020";"Jaén";"1";"3";"1";"0";"1"
"26/04/2020";"Málaga";"3";"13";"3";"0";"1"
"26/04/2020";"Sevilla";"4";"4";"3";"0";"1"
"25/04/2020";"Andalucía";"49";"97";"27";"2";"2"
"25/04/2020";"Almería";"1";"9";"0";"0";"0"
"25/04/2020";"Cádiz";"8";"16";"5";"0";"2"
"25/04/2020";"Córdoba";"4";"7";"0";"0";"0"
"25/04/2020";"Granada";"10";"24";"6";"2";"0"
"25/04/2020";"Huelva";"4";"4";"2";"0";"0"
"25/04/2020";"Jaén";"8";"9";"3";"0";"0"
"25/04/2020";"Málaga";"4";"14";"1";"0";"0"
"25/04/2020";"Sevilla";"10";"14";"10";"0";"0"
"24/04/2020";"Andalucía";"61";"208";"26";"4";"2"
"24/04/2020";"Almería";"2";"10";"0";"0";"0"
"24/04/2020";"Cádiz";"7";"25";"3";"0";"1"
"24/04/2020";"Córdoba";"5";"22";"2";"0";"0"
"24/04/2020";"Granada";"18";"42";"6";"0";"0"
"24/04/2020";"Huelva";"3";"5";"1";"0";"0"
"24/04/2020";"Jaén";"5";"22";"4";"2";"1"
"24/04/2020";"Málaga";"15";"62";"5";"2";"0"
"24/04/2020";"Sevilla";"6";"20";"5";"0";"0"
"23/04/2020";"Andalucía";"64";"179";"15";"0";"3"
"23/04/2020";"Almería";"2";"2";"2";"0";"0"
"23/04/2020";"Cádiz";"4";"8";"2";"0";"1"
"23/04/2020";"Córdoba";"13";"25";"2";"0";"1"
"23/04/2020";"Granada";"17";"52";"1";"0";"1"
"23/04/2020";"Huelva";"1";"3";"0";"0";"0"
"23/04/2020";"Jaén";"1";"10";"2";"0";"0"
"23/04/2020";"Málaga";"15";"56";"2";"0";"0"
"23/04/2020";"Sevilla";"11";"23";"4";"0";"0"
"22/04/2020";"Andalucía";"56";"204";"25";"2";"4"
"22/04/2020";"Almería";"2";"4";"2";"0";"0"
"22/04/2020";"Cádiz";"6";"15";"2";"0";"0"
"22/04/2020";"Córdoba";"2";"11";"1";"0";"1"
"22/04/2020";"Granada";"13";"65";"5";"0";"1"
"22/04/2020";"Huelva";"4";"6";"2";"0";"0"
"22/04/2020";"Jaén";"5";"36";"8";"2";"1"
"22/04/2020";"Málaga";"10";"43";"3";"0";"0"
"22/04/2020";"Sevilla";"14";"24";"2";"0";"1"
"21/04/2020";"Andalucía";"105";"267";"31";"2";"10"
"21/04/2020";"Almería";"4";"6";"2";"0";"0"
"21/04/2020";"Cádiz";"17";"23";"5";"1";"3"
"21/04/2020";"Córdoba";"18";"47";"1";"0";"1"
"21/04/2020";"Granada";"28";"72";"9";"0";"4"
"21/04/2020";"Huelva";"2";"10";"2";"0";"0"
"21/04/2020";"Jaén";"16";"33";"3";"0";"1"
"21/04/2020";"Málaga";"9";"47";"1";"0";"0"
"21/04/2020";"Sevilla";"11";"29";"8";"1";"1"
"20/04/2020";"Andalucía";"56";"231";"36";"11";"7"
"20/04/2020";"Almería";"3";"37";"2";"0";"0"
"20/04/2020";"Cádiz";"7";"12";"1";"1";"0"
"20/04/2020";"Córdoba";"2";"11";"5";"2";"0"
"20/04/2020";"Granada";"24";"78";"12";"5";"3"
"20/04/2020";"Huelva";"0";"1";"0";"0";"0"
"20/04/2020";"Jaén";"3";"11";"7";"2";"2"
"20/04/2020";"Málaga";"7";"58";"4";"1";"1"
"20/04/2020";"Sevilla";"10";"23";"5";"0";"1"
"19/04/2020";"Andalucía";"45";"76";"22";"2";"3"
"19/04/2020";"Almería";"2";"5";"0";"0";"0"
"19/04/2020";"Cádiz";"9";"10";"3";"0";"1"
"19/04/2020";"Córdoba";"6";"9";"2";"0";"1"
"19/04/2020";"Granada";"11";"18";"9";"1";"1"
"19/04/2020";"Huelva";"1";"1";"0";"0";"0"
"19/04/2020";"Jaén";"3";"4";"3";"1";"0"
"19/04/2020";"Málaga";"7";"20";"3";"0";"0"
"19/04/2020";"Sevilla";"6";"9";"2";"0";"0"
"18/04/2020";"Andalucía";"66";"97";"30";"2";"5"
"18/04/2020";"Almería";"2";"4";"1";"0";"0"
"18/04/2020";"Cádiz";"6";"17";"5";"0";"3"
"18/04/2020";"Córdoba";"7";"8";"5";"1";"0"
"18/04/2020";"Granada";"17";"23";"3";"0";"0"
"18/04/2020";"Huelva";"7";"7";"4";"0";"0"
"18/04/2020";"Jaén";"5";"5";"1";"0";"0"
"18/04/2020";"Málaga";"13";"20";"6";"1";"1"
"18/04/2020";"Sevilla";"9";"13";"5";"0";"1"
"17/04/2020";"Andalucía";"115";"205";"48";"0";"9"
"17/04/2020";"Almería";"8";"9";"2";"0";"2"
"17/04/2020";"Cádiz";"7";"8";"2";"0";"0"
"17/04/2020";"Córdoba";"11";"12";"1";"0";"1"
"17/04/2020";"Granada";"39";"69";"17";"0";"1"
"17/04/2020";"Huelva";"7";"10";"5";"0";"1"
"17/04/2020";"Jaén";"14";"22";"6";"0";"2"
"17/04/2020";"Málaga";"14";"51";"7";"0";"1"
"17/04/2020";"Sevilla";"15";"24";"8";"0";"1"
"16/04/2020";"Andalucía";"113";"265";"39";"2";"15"
"16/04/2020";"Almería";"10";"13";"1";"0";"0"
"16/04/2020";"Cádiz";"11";"19";"5";"0";"2"
"16/04/2020";"Córdoba";"6";"8";"1";"0";"0"
"16/04/2020";"Granada";"23";"42";"12";"1";"6"
"16/04/2020";"Huelva";"5";"7";"1";"0";"0"
"16/04/2020";"Jaén";"22";"41";"9";"1";"4"
"16/04/2020";"Málaga";"21";"86";"6";"0";"1"
"16/04/2020";"Sevilla";"15";"49";"4";"0";"2"
"15/04/2020";"Andalucía";"114";"206";"51";"4";"2"
"15/04/2020";"Almería";"7";"9";"7";"1";"0"
"15/04/2020";"Cádiz";"16";"20";"7";"0";"0"
"15/04/2020";"Córdoba";"5";"8";"3";"1";"1"
"15/04/2020";"Granada";"10";"19";"4";"0";"0"
"15/04/2020";"Huelva";"6";"6";"2";"0";"0"
"15/04/2020";"Jaén";"18";"32";"8";"2";"1"
"15/04/2020";"Málaga";"26";"70";"11";"0";"0"
"15/04/2020";"Sevilla";"26";"42";"9";"0";"0"
"14/04/2020";"Andalucía";"133";"291";"66";"3";"14"
"14/04/2020";"Almería";"8";"10";"1";"0";"0"
"14/04/2020";"Cádiz";"14";"21";"10";"1";"4"
"14/04/2020";"Córdoba";"11";"14";"5";"0";"0"
"14/04/2020";"Granada";"33";"44";"13";"0";"3"
"14/04/2020";"Huelva";"7";"10";"3";"0";"1"
"14/04/2020";"Jaén";"10";"27";"10";"0";"1"
"14/04/2020";"Málaga";"28";"126";"11";"1";"4"
"14/04/2020";"Sevilla";"22";"39";"13";"1";"1"
"13/04/2020";"Andalucía";"137";"270";"61";"4";"17"
"13/04/2020";"Almería";"1";"1";"1";"0";"1"
"13/04/2020";"Cádiz";"22";"27";"10";"0";"4"
"13/04/2020";"Córdoba";"11";"17";"4";"1";"2"
"13/04/2020";"Granada";"26";"32";"14";"2";"5"
"13/04/2020";"Huelva";"3";"4";"1";"0";"0"
"13/04/2020";"Jaén";"11";"31";"7";"1";"2"
"13/04/2020";"Málaga";"34";"110";"13";"0";"1"
"13/04/2020";"Sevilla";"29";"48";"11";"0";"2"
"12/04/2020";"Andalucía";"97";"147";"54";"4";"12"
"12/04/2020";"Almería";"0";"1";"0";"0";"0"
"12/04/2020";"Cádiz";"25";"37";"9";"0";"8"
"12/04/2020";"Córdoba";"14";"19";"5";"0";"0"
"12/04/2020";"Granada";"19";"24";"17";"3";"2"
"12/04/2020";"Huelva";"3";"3";"3";"1";"0"
"12/04/2020";"Jaén";"3";"5";"3";"0";"0"
"12/04/2020";"Málaga";"13";"18";"9";"0";"2"
"12/04/2020";"Sevilla";"20";"40";"8";"0";"0"
"11/04/2020";"Andalucía";"150";"306";"59";"4";"15"
"11/04/2020";"Almería";"5";"9";"0";"0";"1"
"11/04/2020";"Cádiz";"20";"22";"7";"0";"1"
"11/04/2020";"Córdoba";"18";"29";"4";"0";"0"
"11/04/2020";"Granada";"30";"71";"12";"1";"5"
"11/04/2020";"Huelva";"7";"12";"7";"2";"2"
"11/04/2020";"Jaén";"14";"30";"7";"0";"1"
"11/04/2020";"Málaga";"25";"90";"12";"0";"3"
"11/04/2020";"Sevilla";"31";"43";"10";"1";"2"
"10/04/2020";"Andalucía";"183";"387";"83";"7";"25"
"10/04/2020";"Almería";"4";"6";"0";"0";"0"
"10/04/2020";"Cádiz";"17";"38";"11";"0";"6"
"10/04/2020";"Córdoba";"21";"39";"7";"1";"3"
"10/04/2020";"Granada";"28";"33";"16";"2";"6"
"10/04/2020";"Huelva";"2";"3";"1";"0";"0"
"10/04/2020";"Jaén";"20";"72";"24";"3";"0"
"10/04/2020";"Málaga";"24";"68";"9";"0";"6"
"10/04/2020";"Sevilla";"67";"128";"15";"1";"4"
"09/04/2020";"Andalucía";"205";"223";"84";"9";"13"
"09/04/2020";"Almería";"2";"2";"0";"0";"0"
"09/04/2020";"Cádiz";"33";"34";"13";"3";"3"
"09/04/2020";"Córdoba";"21";"23";"10";"0";"0"
"09/04/2020";"Granada";"24";"27";"15";"1";"3"
"09/04/2020";"Huelva";"8";"8";"2";"0";"0"
"09/04/2020";"Jaén";"27";"27";"11";"0";"1"
"09/04/2020";"Málaga";"41";"43";"17";"2";"3"
"09/04/2020";"Sevilla";"49";"59";"16";"3";"3"
"08/04/2020";"Andalucía";"280";"318";"91";"10";"29"
"08/04/2020";"Almería";"10";"11";"3";"2";"0"
"08/04/2020";"Cádiz";"18";"19";"8";"1";"4"
"08/04/2020";"Córdoba";"14";"14";"1";"0";"0"
"08/04/2020";"Granada";"64";"71";"26";"1";"10"
"08/04/2020";"Huelva";"10";"11";"4";"0";"1"
"08/04/2020";"Jaén";"70";"71";"17";"2";"8"
"08/04/2020";"Málaga";"53";"60";"17";"2";"5"
"08/04/2020";"Sevilla";"41";"61";"15";"2";"1"
"07/04/2020";"Andalucía";"267";"296";"110";"8";"28"
"07/04/2020";"Almería";"12";"14";"5";"1";"2"
"07/04/2020";"Cádiz";"19";"21";"3";"0";"2"
"07/04/2020";"Córdoba";"20";"20";"8";"3";"2"
"07/04/2020";"Granada";"51";"55";"34";"0";"6"
"07/04/2020";"Huelva";"7";"9";"3";"0";"1"
"07/04/2020";"Jaén";"27";"28";"12";"2";"2"
"07/04/2020";"Málaga";"47";"51";"19";"1";"3"
"07/04/2020";"Sevilla";"84";"98";"26";"1";"10"
"06/04/2020";"Andalucía";"212";"230";"115";"13";"32"
"06/04/2020";"Almería";"16";"16";"7";"0";"1"
"06/04/2020";"Cádiz";"17";"19";"8";"1";"2"
"06/04/2020";"Córdoba";"28";"28";"11";"0";"7"
"06/04/2020";"Granada";"32";"33";"21";"3";"8"
"06/04/2020";"Huelva";"5";"5";"2";"0";"0"
"06/04/2020";"Jaén";"16";"18";"12";"2";"1"
"06/04/2020";"Málaga";"44";"50";"26";"3";"8"
"06/04/2020";"Sevilla";"54";"61";"28";"4";"5"
"05/04/2020";"Andalucía";"115";"130";"64";"7";"18"
"05/04/2020";"Almería";"1";"2";"1";"0";"0"
"05/04/2020";"Cádiz";"10";"10";"2";"0";"0"
"05/04/2020";"Córdoba";"11";"11";"5";"0";"1"
"05/04/2020";"Granada";"28";"30";"12";"3";"3"
"05/04/2020";"Huelva";"4";"4";"3";"0";"0"
"05/04/2020";"Jaén";"10";"15";"12";"2";"2"
"05/04/2020";"Málaga";"24";"29";"11";"0";"3"
"05/04/2020";"Sevilla";"27";"29";"18";"2";"9"
"04/04/2020";"Andalucía";"371";"374";"145";"15";"38"
"04/04/2020";"Almería";"26";"26";"4";"1";"2"
"04/04/2020";"Cádiz";"22";"22";"2";"1";"2"
"04/04/2020";"Córdoba";"66";"66";"15";"2";"4"
"04/04/2020";"Granada";"78";"78";"26";"4";"7"
"04/04/2020";"Huelva";"11";"11";"8";"1";"2"
"04/04/2020";"Jaén";"43";"44";"29";"3";"4"
"04/04/2020";"Málaga";"73";"74";"35";"1";"11"
"04/04/2020";"Sevilla";"52";"53";"26";"2";"6"
"03/04/2020";"Andalucía";"371";"382";"136";"13";"32"
"03/04/2020";"Almería";"15";"15";"3";"0";"2"
"03/04/2020";"Cádiz";"38";"45";"13";"2";"4"
"03/04/2020";"Córdoba";"66";"66";"18";"2";"11"
"03/04/2020";"Granada";"61";"61";"20";"1";"1"
"03/04/2020";"Huelva";"12";"12";"9";"0";"2"
"03/04/2020";"Jaén";"46";"48";"12";"0";"3"
"03/04/2020";"Málaga";"76";"77";"36";"3";"4"
"03/04/2020";"Sevilla";"57";"58";"25";"5";"5"
"02/04/2020";"Andalucía";"469";"474";"201";"9";"61"
"02/04/2020";"Almería";"26";"26";"4";"0";"3"
"02/04/2020";"Cádiz";"51";"53";"27";"1";"5"
"02/04/2020";"Córdoba";"54";"55";"22";"2";"10"
"02/04/2020";"Granada";"130";"131";"47";"2";"14"
"02/04/2020";"Huelva";"17";"17";"8";"0";"1"
"02/04/2020";"Jaén";"45";"45";"25";"1";"10"
"02/04/2020";"Málaga";"68";"69";"28";"0";"3"
"02/04/2020";"Sevilla";"78";"78";"40";"3";"15"
"01/04/2020";"Andalucía";"471";"475";"210";"22";"58"
"01/04/2020";"Almería";"13";"13";"6";"1";"1"
"01/04/2020";"Cádiz";"39";"40";"18";"1";"5"
"01/04/2020";"Córdoba";"87";"87";"21";"0";"6"
"01/04/2020";"Granada";"106";"106";"42";"5";"15"
"01/04/2020";"Huelva";"23";"23";"6";"1";"3"
"01/04/2020";"Jaén";"41";"42";"10";"1";"5"
"01/04/2020";"Málaga";"75";"77";"47";"7";"9"
"01/04/2020";"Sevilla";"87";"87";"60";"6";"14"
"31/03/2020";"Andalucía";"514";"516";"242";"15";"57"
"31/03/2020";"Almería";"22";"22";"6";"1";"2"
"31/03/2020";"Cádiz";"46";"46";"18";"0";"5"
"31/03/2020";"Córdoba";"76";"76";"26";"1";"5"
"31/03/2020";"Granada";"78";"79";"43";"4";"13"
"31/03/2020";"Huelva";"18";"18";"9";"0";"2"
"31/03/2020";"Jaén";"60";"61";"29";"1";"6"
"31/03/2020";"Málaga";"101";"101";"50";"4";"10"
"31/03/2020";"Sevilla";"113";"113";"61";"4";"14"
"30/03/2020";"Andalucía";"482";"485";"241";"26";"63"
"30/03/2020";"Almería";"17";"17";"8";"1";"2"
"30/03/2020";"Cádiz";"80";"80";"37";"6";"12"
"30/03/2020";"Córdoba";"23";"23";"13";"2";"1"
"30/03/2020";"Granada";"90";"93";"52";"7";"16"
"30/03/2020";"Huelva";"16";"16";"13";"2";"4"
"30/03/2020";"Jaén";"47";"47";"23";"1";"6"
"30/03/2020";"Málaga";"98";"98";"50";"5";"7"
"30/03/2020";"Sevilla";"111";"111";"45";"2";"15"
"29/03/2020";"Andalucía";"408";"410";"253";"33";"67"
"29/03/2020";"Almería";"17";"17";"11";"4";"2"
"29/03/2020";"Cádiz";"56";"58";"30";"6";"11"
"29/03/2020";"Córdoba";"67";"67";"24";"2";"7"
"29/03/2020";"Granada";"52";"52";"39";"3";"7"
"29/03/2020";"Huelva";"8";"8";"6";"1";"1"
"29/03/2020";"Jaén";"32";"32";"29";"3";"10"
"29/03/2020";"Málaga";"91";"91";"67";"5";"15"
"29/03/2020";"Sevilla";"85";"85";"47";"9";"14"
"28/03/2020";"Andalucía";"650";"650";"313";"32";"68"
"28/03/2020";"Almería";"17";"17";"11";"2";"1"
"28/03/2020";"Cádiz";"66";"66";"37";"6";"11"
"28/03/2020";"Córdoba";"91";"91";"36";"4";"12"
"28/03/2020";"Granada";"141";"141";"57";"4";"13"
"28/03/2020";"Huelva";"24";"24";"10";"1";"1"
"28/03/2020";"Jaén";"86";"86";"34";"3";"10"
"28/03/2020";"Málaga";"122";"122";"68";"4";"9"
"28/03/2020";"Sevilla";"103";"103";"60";"8";"11"
"27/03/2020";"Andalucía";"643";"646";"370";"48";"80"
"27/03/2020";"Almería";"39";"39";"21";"3";"6"
"27/03/2020";"Cádiz";"64";"64";"43";"7";"9"
"27/03/2020";"Córdoba";"57";"57";"40";"5";"11"
"27/03/2020";"Granada";"126";"127";"75";"9";"13"
"27/03/2020";"Huelva";"33";"33";"18";"2";"4"
"27/03/2020";"Jaén";"86";"87";"43";"4";"16"
"27/03/2020";"Málaga";"116";"117";"64";"7";"11"
"27/03/2020";"Sevilla";"122";"122";"66";"11";"10"
"26/03/2020";"Andalucía";"680";"681";"382";"43";"73"
"26/03/2020";"Almería";"17";"17";"11";"2";"3"
"26/03/2020";"Cádiz";"54";"54";"36";"9";"7"
"26/03/2020";"Córdoba";"31";"32";"22";"4";"3"
"26/03/2020";"Granada";"130";"130";"75";"6";"15"
"26/03/2020";"Huelva";"21";"21";"12";"1";"4"
"26/03/2020";"Jaén";"96";"96";"48";"2";"9"
"26/03/2020";"Málaga";"190";"190";"116";"8";"16"
"26/03/2020";"Sevilla";"141";"141";"62";"11";"16"
"25/03/2020";"Andalucía";"648";"649";"378";"41";"55"
"25/03/2020";"Almería";"31";"31";"18";"3";"2"
"25/03/2020";"Cádiz";"60";"60";"40";"10";"8"
"25/03/2020";"Córdoba";"74";"74";"29";"0";"3"
"25/03/2020";"Granada";"93";"93";"69";"5";"7"
"25/03/2020";"Huelva";"18";"18";"13";"3";"3"
"25/03/2020";"Jaén";"80";"80";"55";"6";"10"
"25/03/2020";"Málaga";"179";"180";"99";"8";"9"
"25/03/2020";"Sevilla";"113";"113";"55";"6";"13"
"24/03/2020";"Andalucía";"563";"563";"323";"52";"76"
"24/03/2020";"Almería";"26";"26";"18";"3";"3"
"24/03/2020";"Cádiz";"29";"29";"18";"3";"2"
"24/03/2020";"Córdoba";"65";"65";"38";"4";"4"
"24/03/2020";"Granada";"105";"105";"59";"8";"16"
"24/03/2020";"Huelva";"15";"15";"10";"4";"3"
"24/03/2020";"Jaén";"62";"62";"35";"5";"9"
"24/03/2020";"Málaga";"105";"105";"71";"11";"16"
"24/03/2020";"Sevilla";"156";"156";"74";"14";"23"
"23/03/2020";"Andalucía";"554";"556";"283";"45";"79"
"23/03/2020";"Almería";"20";"20";"14";"1";"1"
"23/03/2020";"Cádiz";"46";"47";"20";"4";"6"
"23/03/2020";"Córdoba";"55";"55";"32";"7";"1"
"23/03/2020";"Granada";"114";"114";"53";"10";"14"
"23/03/2020";"Huelva";"9";"9";"3";"1";"2"
"23/03/2020";"Jaén";"34";"34";"26";"3";"7"
"23/03/2020";"Málaga";"116";"117";"65";"11";"17"
"23/03/2020";"Sevilla";"160";"160";"70";"8";"31"
"22/03/2020";"Andalucía";"367";"368";"260";"42";"58"
"22/03/2020";"Almería";"12";"12";"8";"1";"2"
"22/03/2020";"Cádiz";"28";"28";"25";"3";"8"
"22/03/2020";"Córdoba";"27";"27";"20";"6";"4"
"22/03/2020";"Granada";"70";"70";"40";"8";"10"
"22/03/2020";"Huelva";"17";"17";"16";"4";"4"
"22/03/2020";"Jaén";"38";"38";"29";"2";"7"
"22/03/2020";"Málaga";"128";"128";"87";"11";"18"
"22/03/2020";"Sevilla";"47";"48";"35";"7";"5"
"21/03/2020";"Andalucía";"384";"385";"232";"37";"65"
"21/03/2020";"Almería";"10";"10";"7";"1";"3"
"21/03/2020";"Cádiz";"67";"68";"33";"5";"15"
"21/03/2020";"Córdoba";"19";"19";"15";"1";"2"
"21/03/2020";"Granada";"70";"70";"39";"5";"12"
"21/03/2020";"Huelva";"7";"7";"1";"0";"1"
"21/03/2020";"Jaén";"48";"48";"31";"7";"11"
"21/03/2020";"Málaga";"92";"92";"47";"7";"7"
"21/03/2020";"Sevilla";"71";"71";"59";"11";"14"
"20/03/2020";"Andalucía";"318";"318";"167";"29";"42"
"20/03/2020";"Almería";"9";"9";"4";"1";"1"
"20/03/2020";"Cádiz";"34";"34";"9";"2";"2"
"20/03/2020";"Córdoba";"24";"24";"13";"3";"3"
"20/03/2020";"Granada";"76";"76";"41";"3";"8"
"20/03/2020";"Huelva";"8";"8";"3";"1";"2"
"20/03/2020";"Jaén";"33";"33";"18";"4";"6"
"20/03/2020";"Málaga";"69";"69";"35";"9";"9"
"20/03/2020";"Sevilla";"65";"65";"44";"6";"11"
"19/03/2020";"Andalucía";"338";"341";"164";"31";"31"
"19/03/2020";"Almería";"9";"9";"5";"2";"2"
"19/03/2020";"Cádiz";"20";"20";"11";"2";"2"
"19/03/2020";"Córdoba";"38";"38";"20";"5";"1"
"19/03/2020";"Granada";"74";"76";"33";"6";"3"
"19/03/2020";"Huelva";"7";"7";"4";"0";"1"
"19/03/2020";"Jaén";"27";"27";"13";"1";"2"
"19/03/2020";"Málaga";"107";"108";"52";"12";"14"
"19/03/2020";"Sevilla";"56";"56";"26";"3";"6"
"18/03/2020";"Andalucía";"248";"249";"109";"20";"25"
"18/03/2020";"Almería";"5";"5";"4";"2";"2"
"18/03/2020";"Cádiz";"21";"21";"9";"2";"2"
"18/03/2020";"Córdoba";"15";"15";"3";"1";"0"
"18/03/2020";"Granada";"53";"53";"15";"2";"7"
"18/03/2020";"Huelva";"7";"7";"1";"0";"0"
"18/03/2020";"Jaén";"33";"33";"15";"2";"4"
"18/03/2020";"Málaga";"73";"74";"41";"7";"6"
"18/03/2020";"Sevilla";"41";"41";"21";"4";"4"
"17/03/2020";"Andalucía";"253";"253";"124";"24";"32"
"17/03/2020";"Almería";"8";"8";"2";"1";"1"
"17/03/2020";"Cádiz";"19";"19";"4";"1";"2"
"17/03/2020";"Córdoba";"29";"29";"13";"4";"3"
"17/03/2020";"Granada";"53";"53";"26";"7";"12"
"17/03/2020";"Huelva";"17";"17";"13";"3";"1"
"17/03/2020";"Jaén";"28";"28";"16";"3";"1"
"17/03/2020";"Málaga";"78";"78";"33";"2";"9"
"17/03/2020";"Sevilla";"21";"21";"17";"3";"3"
"16/03/2020";"Andalucía";"130";"130";"62";"9";"13"
"16/03/2020";"Almería";"5";"5";"0";"0";"0"
"16/03/2020";"Cádiz";"21";"21";"5";"0";"1"
"16/03/2020";"Córdoba";"10";"10";"7";"1";"1"
"16/03/2020";"Granada";"23";"23";"14";"2";"2"
"16/03/2020";"Huelva";"3";"3";"1";"1";"0"
"16/03/2020";"Jaén";"8";"8";"5";"2";"2"
"16/03/2020";"Málaga";"40";"40";"19";"3";"7"
"16/03/2020";"Sevilla";"20";"20";"11";"0";"0"
"15/03/2020";"Andalucía";"168";"168";"78";"19";"19"
"15/03/2020";"Almería";"9";"9";"2";"2";"1"
"15/03/2020";"Cádiz";"14";"14";"3";"0";"0"
"15/03/2020";"Córdoba";"31";"31";"12";"2";"2"
"15/03/2020";"Granada";"18";"18";"13";"4";"2"
"15/03/2020";"Huelva";"1";"1";"1";"0";"0"
"15/03/2020";"Jaén";"2";"2";"1";"0";"0"
"15/03/2020";"Málaga";"71";"71";"35";"6";"7"
"15/03/2020";"Sevilla";"22";"22";"11";"5";"7"
"14/03/2020";"Andalucía";"123";"124";"45";"11";"12"
"14/03/2020";"Almería";"2";"2";"0";"0";"0"
"14/03/2020";"Cádiz";"10";"10";"3";"1";"1"
"14/03/2020";"Córdoba";"21";"21";"4";"2";"1"
"14/03/2020";"Granada";"22";"22";"10";"2";"4"
"14/03/2020";"Huelva";"3";"3";"1";"1";"0"
"14/03/2020";"Jaén";"6";"7";"4";"2";"1"
"14/03/2020";"Málaga";"31";"31";"12";"1";"3"
"14/03/2020";"Sevilla";"28";"28";"11";"2";"2"
"13/03/2020";"Andalucía";"157";"158";"61";"12";"15"
"13/03/2020";"Almería";"6";"6";"2";"1";"1"
"13/03/2020";"Cádiz";"10";"11";"3";"0";"0"
"13/03/2020";"Córdoba";"14";"14";"3";"2";"1"
"13/03/2020";"Granada";"26";"26";"11";"3";"2"
"13/03/2020";"Huelva";"2";"2";"0";"0";"0"
"13/03/2020";"Jaén";"14";"14";"4";"1";"2"
"13/03/2020";"Málaga";"60";"60";"32";"3";"9"
"13/03/2020";"Sevilla";"25";"25";"6";"2";"0"
"12/03/2020";"Andalucía";"76";"76";"32";"7";"9"
"12/03/2020";"Almería";"2";"2";"0";"0";"0"
"12/03/2020";"Cádiz";"4";"4";"1";"1";"0"
"12/03/2020";"Córdoba";"6";"6";"1";"1";"1"
"12/03/2020";"Granada";"8";"8";"3";"1";"2"
"12/03/2020";"Huelva";"1";"1";"0";"0";"0"
"12/03/2020";"Jaén";"11";"11";"5";"1";"1"
"12/03/2020";"Málaga";"37";"37";"20";"3";"5"
"12/03/2020";"Sevilla";"7";"7";"2";"0";"0"
"11/03/2020";"Andalucía";"46";"46";"26";"8";"7"
"11/03/2020";"Almería";"1";"1";"1";"0";"0"
"11/03/2020";"Cádiz";"4";"4";"1";"0";"0"
"11/03/2020";"Córdoba";"1";"1";"1";"0";"0"
"11/03/2020";"Granada";"5";"5";"0";"0";"0"
